include	status	name	cat	variants	flags	replaces	near	source_title	url
y	new	British Army 0000s Protective Royal Observer Corps 1953 Trousers	Trousers / Coveralls	2	date-unknown,fabric-unknown			British Army Protective Trousers Royal Observer Corps 1953 - W33 L28.5	https://lambrino.co.uk/products/british-army-protective-trousers-royal-observer-corps-1954
y	new	British Army 0000s RM No.5 Lovat Parade Ceremonial Dress Trousers	Trousers / Coveralls	1	date-unknown			British Army RM No. 5 Lovat Parade Ceremonial Dress Trousers	https://lambrino.co.uk/products/british-army-rm-no-5-lovat-parade-ceremonial-dress-trousers
y	new	British Army 0000s Reversible Thermal Olive Green Tan Quilted Trousers	Trousers / Coveralls	4	date-unknown			British Army Reversible Thermal Olive Green / Tan Quilted Trousers - W38 L29.5	https://lambrino.co.uk/products/british-army-reversible-thermal-olive-green-tan-quilted-trousers-2
y	new	British Army 0000s Royal Artillery Mess Dress w Suspenders Trousers	Trousers / Coveralls	1	date-unknown			British Army Mess Dress Trousers w Suspenders - Royal Artillery - W40 L28	https://lambrino.co.uk/products/british-army-mess-dress-trousers-w-suspenders-royal-artillery
y	new	British Army 0000s Royal Dragoon Guards No.2 Dress Trousers	Trousers / Coveralls	16	date-unknown			British Army Royal Dragoon Guards No. 2 Dress Trousers - W32 L30	https://lambrino.co.uk/products/british-army-royal-dragoon-guards-no-2-dress-trousers-w-7
y	new	British Army 0000s Royal Hussars No.2 Dress Trousers	Trousers / Coveralls	11	date-unknown			British Army Royal Hussars No. 2 Dress Trousers - W38 L31	https://lambrino.co.uk/products/british-army-royal-hussars-no-2-dress-trousers-7
y	new	British Army 0000s Royal Hussars No.2 OR Dress Trousers	Trousers / Coveralls	1	date-unknown			British Army Royal Hussars No. 2 OR Dress Trousers - W31 L29	https://lambrino.co.uk/products/british-army-royal-hussars-no-2-or-dress-trousers
y	new	British Army 0000s Royal Inniskilling Dragoon Guards No.2 Dress Trousers	Trousers / Coveralls	1	date-unknown			British Army Royal Inniskilling Dragoon Guards No. 2 Dress Trousers - W32 L32.5	https://lambrino.co.uk/products/british-army-royal-dragoon-guards-no-2-dress-trousers-w-5
y	new	British Army 0000s Royal Irish No.1 Dress Trousers	Trousers / Coveralls	2	date-unknown			British Army No 1 Dress Trousers - Royal Irish - W34 L29	https://lambrino.co.uk/products/british-army-no-1-dress-trousers-royal-irish
y	new	British Army 0000s Royal Irish Rangers No.2 Dress Trousers	Trousers / Coveralls	15	date-unknown			British Army Royal Irish Rangers No. 2 Dress Trousers - W34 L27	https://lambrino.co.uk/products/british-army-royal-irish-rangers-no-2-dress-trousers-13
y	new	British Army 0000s Royal Regiment of Scotland Kilt Trousers	Trousers / Coveralls	4	date-unknown,type-from-product-type			British Army Kilt - Royal Regiment of Scotland - W32 170/84	https://lambrino.co.uk/products/british-army-kilt-royal-regiment-of-scotland-w
y	new	British Army 0000s Royal Regiment of Scotland Officer's Kilt Trousers	Trousers / Coveralls	1	date-unknown,type-from-product-type			British Army Officer's Kilt - Royal Regiment of Scotland - W32 170/84	https://lambrino.co.uk/products/british-army-kilt-royal-regiment-of-scotland-w32-170-84
y	new	British Army 0000s Shortie Beaufort Green Thermal Protection Garment Singlet Trousers	Trousers / Coveralls	2	date-unknown,type-from-product-type			British Army Beaufort Green Thermal Protection Garment Singlet - Shortie - Small	https://lambrino.co.uk/products/british-army-beaufort-green-thermal-protection-garment-onesie
y	new	British Army 0000s Survival One Drysuit Immersion Suit Trousers	Trousers / Coveralls	3	date-unknown,type-from-product-type			British Army Survival One Drysuit Immersion Suit - Medium	https://lambrino.co.uk/products/british-army-survival-one-drysuit-immersion-suit-2
y	new	British Army 0000s Technician's Extreme Cold Weather Coveralls	Trousers / Coveralls	3	date-unknown			British Army Technician's Extreme Cold Weather Coveralls - Large 190/112	https://lambrino.co.uk/products/british-army-technicians-extreme-cold-weather-coveralls-2
y	new	British Army 0000s The Rifles No.1 Blues Dress Trousers	Trousers / Coveralls	2	date-unknown			British Army No1 Blues Dress Trousers - The Rifles - W41 L36	https://lambrino.co.uk/products/british-army-no1-blues-dress-trousers-the-rifles-1
y	new	British Army 0000s Thermal Olive Green ECW Trousers	Trousers / Coveralls	1	date-unknown			British Army Thermal Olive Green ECW Trousers - W34 L23	https://lambrino.co.uk/products/british-army-thermal-olive-green-ecw-trousers
y	new	British Army 0000s Thermal Trouser Liners Aircrew Faux Fur Trousers	Trousers / Coveralls	1	date-unknown,type-from-product-type			British Army Thermal Trouser Liners Aircrew Faux Fur - W36 L28	https://lambrino.co.uk/products/british-army-thermal-trouser-liners-aircrew-faux-fur
y	new	British Army 0000s Thermal Underwear Johns Olive Trousers	Trousers / Coveralls	1	date-unknown,type-from-product-type			British Army Thermal Underwear Long Johns Olive - Medium 170/80	https://lambrino.co.uk/products/british-army-thermal-underwear-long-johns-olive
y	new	British Army 0000s Typhoon Black Thermal Protection Garment Onesie Trousers	Trousers / Coveralls	1	date-unknown,type-from-product-type			British Army Typhoon Black Thermal Protection Garment Onesie - Medium	https://lambrino.co.uk/products/british-army-typhoon-black-thermal-protection-garment-onesie
y	new	British Army 0000s Typhoon Drysuit Immersion Suit Trousers	Trousers / Coveralls	1	date-unknown,type-from-product-type			British Army Typhoon Drysuit Immersion Suit - X Large	https://lambrino.co.uk/products/british-army-typhoon-drysuit-immersion-suit
y	new	British Army 0000s Typhoon Goretex Immersion Drysuit Trousers	Trousers / Coveralls	2	date-unknown,type-from-product-type			British Army Typhoon Goretex Immersion Drysuit Multi Purpose - Large	https://lambrino.co.uk/products/british-army-typhoon-goretex-immersion-drysuit-multi-purpose
y	new	British Army 0000s Upper Deck Crewman's Suit DPM Trousers	Trousers / Coveralls	1	date-unknown,type-from-product-type,fabric-unknown			British Army Upper Deck Crewman's Suit DPM Camouflage - Small	https://lambrino.co.uk/products/british-army-upper-deck-crewmans-suit-dpm-camouflage
y	new	British Army 0000s WW1 1910s Khaki Cavalry Riding Jodhpurs Trousers	Trousers / Coveralls	1	date-unknown			British Army WW1 1910s Pattern Khaki Cavalry Riding Trousers Jodhpurs - W43	https://lambrino.co.uk/products/british-army-ww1-khaki-brown-household-cavalry-riding-trousers-jodhpurs
y	new	British Army 0000s Women's Barracks Brown Ceremonial FAD No.2 Dress Skirt	Trousers / Coveralls	8	date-unknown			British Army Women's Barracks Brown Ceremonial FAD No. 2 Dress Skirt - W32 L25	https://lambrino.co.uk/products/british-army-womens-barracks-brown-ceremonial-fad-no-2-dress-skirt-6
y	new	British Army 0000s Women's Barracks Brown FAD No.2 Dress Skirt	Trousers / Coveralls	1	date-unknown			British Army Women's Barracks Brown FAD No. 2 Dress Skirt - W32 L23.5	https://lambrino.co.uk/products/british-army-womens-barracks-brown-fad-no-2-dress-skirt
y	new	British Army 0000s Women's No.2 Dress Skirt	Trousers / Coveralls	1	date-unknown			British Army Women's No. 2 Dress Skirt - W32 L23	https://lambrino.co.uk/products/british-army-womens-no-2-dress-skirt
y	new	British Army 0000s Women's Old No.2 Dress Skirt	Trousers / Coveralls	1	date-unknown			British Army Women's Old Pattern No.2 Dress Skirt - W26.5 L26	https://lambrino.co.uk/products/british-army-womens-barracks-brown-old-pattern-no-2-dress-skirt
y	new	British Army 0000s Woodland DPM MVP Waterproof Trousers	Trousers / Coveralls	5	date-unknown,fabric-unknown			British Army Woodland DPM Camouflage MVP Waterproof Trousers - W38 L28.5	https://lambrino.co.uk/products/british-army-woodland-dpm-camouflage-mvp-waterproof-trousers-w
y	new	British Army 1940s Footguards No.1 Blues Dress Trousers	Trousers / Coveralls	1				British Army WW2 Footguards No 1 Blues Dress Trousers - W38 L29	https://lambrino.co.uk/products/british-army-ww2-footguards-no-1-blues-dress-trousers
y	new	British Army 1940s Household Cavalry Riding Jodhpurs Trousers	Trousers / Coveralls	3				British Army WW2 Household Cavalry Riding Trousers Jodhpurs - W31	https://lambrino.co.uk/products/british-army-ww2-household-cavalry-riding-trousers-jodhpurs-1
y	new	British Army 1940s Women's Land Corduroy Breeches Trousers	Trousers / Coveralls	1	type-from-product-type			British Army WW2 Women's Land Army Corduroy Breeches - W26 SIZE 0	https://lambrino.co.uk/products/british-army-ww2-womens-land-army-corduroy-breeches
y	new	British Army 1950s 1949 Khaki Battledress Trousers	Trousers / Coveralls	2				British Army 50s 1949 Pattern Khaki Battledress Trousers - W31 L29 SIZE 8	https://lambrino.co.uk/products/british-army-50s-1949-pattern-khaki-battledress-trousers
y	new	British Army 1950s Khaki Cavalry Riding Jodhpurs Trousers	Trousers / Coveralls	1				British Army 50s Khaki Cavalry Riding Trousers Jodhpurs - W22 L26.5	https://lambrino.co.uk/products/british-army-50s-khaki-cavalry-riding-trousers-jodhpurs
y	new	British Army 1950s No.1 Blues Dress Trousers	Trousers / Coveralls	1				British Army 50s No1 Blues Dress Trousers - W31 L28.5	https://lambrino.co.uk/products/british-army-50s-no1-blues-dress-trousers-w
y	new	British Army 1950s No.1 Dress Trousers	Trousers / Coveralls	1				British Army 50s No 1 Dress Trousers - W39 L30	https://lambrino.co.uk/products/british-army-50s-no-1-dress-trousers
y	new	British Army 1960s 1949 Khaki Battledress Trousers	Trousers / Coveralls	1				British Army 60s 1949 Pattern Khaki Battledress Trousers - W30 L29	https://lambrino.co.uk/products/british-army-60s-1949-pattern-khaki-battledress-trousers-w
y	new	British Army 1960s Black Coveralls	Trousers / Coveralls	1				British Army 60s Black Coveralls - Large SIZE 8	https://lambrino.co.uk/products/british-army-60s-black-coveralls
y	new	British Army 1960s DPM Combat Trousers	Trousers / Coveralls	1				British Army 68 Pattern DPM Camouflage Combat Trousers - W30 L31.5	https://lambrino.co.uk/products/british-army-68-pattern-dpm-camouflage-combat-trousers
y	new	British Army 1960s Footguards No.1 Blues Dress Trousers	Trousers / Coveralls	2				British Army 60s Footguards No 1 Blues Dress Trousers - W32 L29	https://lambrino.co.uk/products/british-army-60s-footguards-no-1-blues-dress-trousers
y	new	British Army 1960s No.1 Blues Dress Trousers	Trousers / Coveralls	1				British Army 60s No 1 Blues Dress Trousers - W34 L31	https://lambrino.co.uk/products/british-army-60s-no-1-blues-dress-trousers
y	new	British Army 1960s No.2 Khaki Green Dress Trousers	Trousers / Coveralls	1				British Army 60s No. 2 Khaki Green Dress Trousers - W34 L28.5	https://lambrino.co.uk/products/british-army-60s-no-2-khaki-green-dress-trousers
y	new	British Army 1960s Olive Green Overall Trousers	Trousers / Coveralls	1				British Army 60s Olive Green Overall Trousers - W31 L33.5	https://lambrino.co.uk/products/british-army-60s-olive-green-overall-trousers
y	new	British Army 1960s White Cotton Drill Coveralls	Trousers / Coveralls	1				British Army 60s "White" Cotton Drill Coveralls - Medium SIZE 2	https://lambrino.co.uk/products/british-army-60s-white-cotton-drill-coveralls
y	new	British Army 1970s No.2 Dress Khaki Wool Trousers	Trousers / Coveralls	2				British Army 70s No2 Dress Khaki Wool Trousers - W30 L25	https://lambrino.co.uk/products/british-army-70s-no2-dress-khaki-wool-trousers-w
y	new	British Army 1970s Royal Irish Rangers No.2 Dress Trousers	Trousers / Coveralls	1				British Army 70s Royal Irish Rangers No. 2 Dress Trousers - W29 L29	https://lambrino.co.uk/products/british-army-70s-royal-irish-rangers-no-2-dress-trousers
y	new	British Army 1970s Salvation Dress Trousers	Trousers / Coveralls	1				British Salvation Army 70s Navy Dress Trousers - W32 L30	https://lambrino.co.uk/products/british-salvation-army-70s-navy-dress-trousers
y	new	British Army 1980s Cotton Work Olive Green Coveralls	Trousers / Coveralls	1				British Army 80s Cotton Work Coveralls Olive Green - Small 160/84	https://lambrino.co.uk/products/british-army-cotton-work-coveralls-olive-green-2
y	new	British Army 1980s DPM Combat Trousers	Trousers / Coveralls	2				British Army 84 Pattern DPM Camouflage Combat Trousers - W31 L26	https://lambrino.co.uk/products/british-army-pattern-dpm-camouflage-combat-trousers
y	new	British Army 1980s Johns Thermal Olive Green Trousers	Trousers / Coveralls	1	type-from-product-type			British Army Long Johns 80s Thermal Olive Green - W32	https://lambrino.co.uk/products/british-army-long-johns-thermal-olive-green
y	new	British Army 1990s DPM AFV Crewman Exercise Coveralls	Trousers / Coveralls	2				British Army S95 DPM Camo AFV Crewman Exercise Coveralls - Medium 190/96	https://lambrino.co.uk/products/british-army-s95-dpm-camo-afv-crewman-exercise-coveralls
y	new	British Army 1990s DPM Combat Cotton Trousers	Trousers / Coveralls	19				British Army S95 DPM Camouflage Combat Trousers - W37 L35	https://lambrino.co.uk/products/british-army-s95-dpm-camouflage-combat-trousers-w
y	new	British Army 1990s DPM Combat Polyester Trousers	Trousers / Coveralls	2				British Army S95 DPM Camouflage Combat Trousers - W33 L33	https://lambrino.co.uk/products/british-army-s95-dpm-camouflage-combat-trousers-17
y	new	British Army 1990s DPM NBC Mk4a Protective Suit Overtrousers Trousers	Trousers / Coveralls	1	type-from-product-type			British Army S95 DPM Camo NBC Mk4a Protective Suit Overtrousers - X Large 190/108	https://lambrino.co.uk/products/british-army-s95-dpm-camo-nbc-nbcp-mk4a-protective-suit-overtrousers
y	new	British Army 1990s Desert DPM Combat Trousers	Trousers / Coveralls	2				British Army Desert DPM Camouflage S95 Combat Trousers - W34 L31	https://lambrino.co.uk/products/british-army-desert-dpm-camouflage-s95-combat-trousers-w
y	new	British Army 1990s Desert DPM Combat with Trousers	Trousers / Coveralls	1				British Army Desert DPM Camouflage S95 Combat Trousers w/ Belt - W35 L32	https://lambrino.co.uk/products/british-army-desert-dpm-camouflage-s95-combat-trousers-w-belt
y	new	British Army 1990s SAS Black Field Trousers	Trousers / Coveralls	18				British Army SAS S95 Black Field Trousers - W34 L31.5	https://lambrino.co.uk/products/british-army-sas-s95-black-field-trousers-5
y	new	British Army 2010s AFV Crewman Exercise Coveralls	Trousers / Coveralls	2				British Army MTP Camo AFV Crewman Exercise Coveralls - X Large 200/120	https://lambrino.co.uk/products/british-army-mtp-camo-afv-crewman-exercise-coveralls-1
y	new	British Army 2010s Combat Trousers	Trousers / Coveralls	1				British Army MTP Camouflage Combat Trousers - W32 L28.5	https://lambrino.co.uk/products/british-army-mtp-camouflage-combat-trousers
y	new	British Army 2010s Field Tailored Combat Shorts	Trousers / Coveralls	8				British Army MTP Camouflage Field Tailored Combat Shorts - W32	https://lambrino.co.uk/products/british-army-mtp-camouflage-field-tailored-combat-shorts-7
y	new	British Army 2010s MVP Petroleum Protective Salopettes	Trousers / Coveralls	11	fabric-unknown			British Army MVP Petroleum Protective Salopettes MTP Camouflage - W34 L30	https://lambrino.co.uk/products/british-army-mvp-petroleum-protective-salopettes-mtp-camouflage-5
y	new	British Army 2010s Shorts	Trousers / Coveralls	4				British Army MTP Camouflage Shorts - W34	https://lambrino.co.uk/products/british-army-mtp-camouflage-shorts-2
y	new	British Army 2010s Tier 3 Pelvic Protection Trouser Cover Trousers	Trousers / Coveralls	5	type-from-product-type			British Army Tier 3 Pelvic Protection MTP Camouflage Trouser Cover - Medium	https://lambrino.co.uk/products/british-army-tier-3-pelvic-protection-mtp-camouflage-trouser-cover-medium-1
y	new	British Army 2010s Warm Weather Combat Trousers	Trousers / Coveralls	2				British Army MTP Camouflage Warm Weather Combat Trousers - W30 L29	https://lambrino.co.uk/products/british-army-mtp-camouflage-warm-weather-combat-trousers
y	new	British Army 2010s Woodland MVP Waterproof Trousers	Trousers / Coveralls	1	fabric-unknown			British Army Woodland MTP Camouflage MVP Waterproof Trousers - W42 L32.5	https://lambrino.co.uk/products/british-army-woodland-mtp-camouflage-mvp-waterproof-trousers
y	new	British Army 2020s Goretex Immersion Drysuit Trousers	Trousers / Coveralls	8	type-from-product-type			British Army P23 Goretex Immersion Drysuit Multi Purpose - Large	https://lambrino.co.uk/products/british-army-p23-goretex-immersion-drysuit-multi-purpose-6
